Ch,AziCorr(deg),Dist(m),Rfl,Azi(deg),Ele(deg),t(us),x(m),y(m),z(m),
6,146.66,1.016,2,146.70,10.00,40514,0.550,-0.836,0.176,
7,146.65,1.032,1,146.70,9.00,40514,0.560,-0.851,0.161,
8,146.65,0.964,0,146.70,8.00,40514,0.525,-0.797,0.134,
9,146.64,1.008,1,146.70,7.00,40514,0.550,-0.836,0.123,
10,146.64,1.056,1,146.70,6.00,40514,0.578,-0.877,0.110,
28,146.54,1.136,11,146.70,-12.00,40514,0.613,-0.927,-0.236,
29,146.54,1.040,10,146.70,-13.00,40514,0.559,-0.845,-0.234,
30,146.53,1.040,9,146.70,-14.00,40514,0.557,-0.842,-0.252,
31,146.52,1.040,8,146.70,-15.00,40514,0.554,-0.838,-0.269,
32,146.52,1.024,10,146.70,-16.00,40514,0.543,-0.821,-0.282,
1,146.87,0.824,3,146.88,15.00,40714,0.435,-0.666,0.213,
2,146.86,0.852,2,146.88,14.00,40714,0.452,-0.692,0.206,
3,146.86,0.888,2,146.88,13.00,40714,0.473,-0.724,0.200,
4,146.85,0.916,2,146.88,12.00,40714,0.490,-0.750,0.190,
5,146.85,0.952,3,146.88,11.00,40714,0.511,-0.782,0.182,
6,146.84,1.016,4,146.88,10.00,40714,0.547,-0.838,0.176,
7,146.83,1.020,1,146.88,9.00,40714,0.551,-0.843,0.160,
8,146.83,0.960,0,146.88,8.00,40714,0.520,-0.796,0.134,
9,146.82,0.984,1,146.88,7.00,40714,0.535,-0.817,0.120,
10,146.82,1.044,1,146.88,6.00,40714,0.568,-0.869,0.109,
27,146.73,1.136,12,146.88,-11.00,40714,0.612,-0.932,-0.217,
28,146.72,1.152,17,146.88,-12.00,40714,0.618,-0.942,-0.240,
29,146.72,1.056,8,146.88,-13.00,40714,0.565,-0.860,-0.238,
30,146.71,1.044,5,146.88,-14.00,40714,0.556,-0.847,-0.253,
31,146.70,1.048,8,146.88,-15.00,40714,0.556,-0.846,-0.271,
32,146.70,1.020,6,146.88,-16.00,40714,0.538,-0.819,-0.281,
1,146.87,0.824,3,146.88,15.00,40714,0.435,-0.666,0.213,
2,146.86,0.852,2,146.88,14.00,40714,0.452,-0.692,0.206,
3,146.86,0.888,2,146.88,13.00,40714,0.473,-0.724,0.200,
4,146.85,0.916,2,146.88,12.00,40714,0.490,-0.750,0.190,
5,146.85,0.952,3,146.88,11.00,40714,0.511,-0.782,0.182,
6,146.84,1.016,4,146.88,10.00,40714,0.547,-0.838,0.176,
7,146.83,1.020,1,146.88,9.00,40714,0.551,-0.843,0.160,
8,146.83,0.960,0,146.88,8.00,40714,0.520,-0.796,0.134,
9,146.82,0.984,1,146.88,7.00,40714,0.535,-0.817,0.120,
10,146.82,1.044,1,146.88,6.00,40714,0.568,-0.869,0.109,
27,146.73,1.136,12,146.88,-11.00,40714,0.612,-0.932,-0.217,
28,146.72,1.152,17,146.88,-12.00,40714,0.618,-0.942,-0.240,
29,146.72,1.056,8,146.88,-13.00,40714,0.565,-0.860,-0.238,
30,146.71,1.044,5,146.88,-14.00,40714,0.556,-0.847,-0.253,
31,146.70,1.048,8,146.88,-15.00,40714,0.556,-0.846,-0.271,
32,146.70,1.020,6,146.88,-16.00,40714,0.538,-0.819,-0.281,
1,147.05,0.816,3,147.06,15.00,40714,0.429,-0.661,0.211,
2,147.04,0.836,2,147.06,14.00,40714,0.441,-0.681,0.202,
3,147.04,0.876,2,147.06,13.00,40714,0.465,-0.716,0.197,
4,147.03,0.904,2,147.06,12.00,40714,0.481,-0.742,0.188,
5,147.03,0.944,2,147.06,11.00,40714,0.504,-0.777,0.180,
6,147.02,1.008,5,147.06,10.00,40714,0.540,-0.833,0.175,
7,147.01,1.032,2,147.06,9.00,40714,0.555,-0.855,0.161,
8,147.01,0.928,0,147.06,8.00,40714,0.501,-0.771,0.129,
9,147.00,0.960,1,147.06,7.00,40714,0.519,-0.799,0.117,
10,147.00,1.028,1,147.06,6.00,40714,0.557,-0.857,0.107,
11,147.00,1.168,0,147.06,5.00,40714,0.634,-0.976,0.102,
27,146.91,1.124,12,147.06,-11.00,40714,0.603,-0.924,-0.214,
28,146.90,1.160,25,147.06,-12.00,40714,0.620,-0.951,-0.241,
29,146.90,1.012,7,147.06,-13.00,40714,0.539,-0.826,-0.228,
30,146.89,1.056,5,147.06,-14.00,40714,0.560,-0.858,-0.255,
31,146.88,1.048,9,147.06,-15.00,40714,0.553,-0.848,-0.271,
32,146.88,1.024,5,147.06,-16.00,40714,0.538,-0.824,-0.282,
1,147.05,0.816,3,147.06,15.00,40714,0.429,-0.661,0.211,
2,147.04,0.836,2,147.06,14.00,40714,0.441,-0.681,0.202,
3,147.04,0.876,2,147.06,13.00,40714,0.465,-0.716,0.197,
4,147.03,0.904,2,147.06,12.00,40714,0.481,-0.742,0.188,
5,147.03,0.944,2,147.06,11.00,40714,0.504,-0.777,0.180,
6,147.02,1.008,5,147.06,10.00,40714,0.540,-0.833,0.175,
7,147.01,1.032,2,147.06,9.00,40714,0.555,-0.855,0.161,
8,147.01,0.928,0,147.06,8.00,40714,0.501,-0.771,0.129,
9,147.00,0.960,1,147.06,7.00,40714,0.519,-0.799,0.117,
10,147.00,1.028,1,147.06,6.00,40714,0.557,-0.857,0.107,
27,146.91,1.124,12,147.06,-11.00,40714,0.603,-0.924,-0.214,
28,146.90,1.160,25,147.06,-12.00,40714,0.620,-0.951,-0.241,
29,146.90,1.012,7,147.06,-13.00,40714,0.539,-0.826,-0.228,
30,146.89,1.056,5,147.06,-14.00,40714,0.560,-0.858,-0.255,
31,146.88,1.048,9,147.06,-15.00,40714,0.553,-0.848,-0.271,
32,146.88,1.024,5,147.06,-16.00,40714,0.538,-0.824,-0.282,
1,147.23,0.800,3,147.24,15.00,40714,0.418,-0.650,0.207,
2,147.22,0.836,3,147.24,14.00,40714,0.439,-0.682,0.202,
3,147.22,0.868,2,147.24,13.00,40714,0.458,-0.711,0.195,
4,147.21,0.896,2,147.24,12.00,40714,0.475,-0.737,0.186,
5,147.21,0.924,2,147.24,11.00,40714,0.491,-0.762,0.176,
6,147.20,0.988,3,147.24,10.00,40714,0.527,-0.818,0.172,
7,147.19,1.020,3,147.24,9.00,40714,0.546,-0.847,0.160,
8,147.19,0.920,0,147.24,8.00,40714,0.494,-0.766,0.128,
9,147.18,0.940,1,147.24,7.00,40714,0.506,-0.784,0.115,
10,147.18,1.024,1,147.24,6.00,40714,0.552,-0.856,0.107,
11,147.18,1.132,0,147.24,5.00,40714,0.611,-0.948,0.099,
27,147.09,1.112,11,147.24,-11.00,40714,0.593,-0.916,-0.212,
28,147.08,1.132,16,147.24,-12.00,40714,0.602,-0.929,-0.235,
29,147.08,1.000,8,147.24,-13.00,40714,0.530,-0.818,-0.225,
30,147.07,1.040,5,147.24,-14.00,40714,0.549,-0.847,-0.252,
31,147.06,1.052,9,147.24,-15.00,40714,0.553,-0.853,-0.272,
32,147.06,1.020,5,147.24,-16.00,40714,0.533,-0.823,-0.281,
1,147.23,0.800,3,147.24,15.00,40714,0.418,-0.650,0.207,
2,147.22,0.836,3,147.24,14.00,40714,0.439,-0.682,0.202,
3,147.22,0.868,2,147.24,13.00,40714,0.458,-0.711,0.195,
4,147.21,0.896,2,147.24,12.00,40714,0.475,-0.737,0.186,
5,147.21,0.924,2,147.24,11.00,40714,0.491,-0.762,0.176,
6,147.20,0.988,3,147.24,10.00,40714,0.527,-0.818,0.172,
7,147.19,1.020,3,147.24,9.00,40714,0.546,-0.847,0.160,
8,147.19,0.920,0,147.24,8.00,40714,0.494,-0.766,0.128,
9,147.18,0.940,1,147.24,7.00,40714,0.506,-0.784,0.115,
10,147.18,1.024,1,147.24,6.00,40714,0.552,-0.856,0.107,
27,147.09,1.112,11,147.24,-11.00,40714,0.593,-0.916,-0.212,
28,147.08,1.132,16,147.24,-12.00,40714,0.602,-0.929,-0.235,
29,147.08,1.000,8,147.24,-13.00,40714,0.530,-0.818,-0.225,
30,147.07,1.040,5,147.24,-14.00,40714,0.549,-0.847,-0.252,
31,147.06,1.052,9,147.24,-15.00,40714,0.553,-0.853,-0.272,
32,147.06,1.020,5,147.24,-16.00,40714,0.533,-0.823,-0.281,
1,147.41,0.804,3,147.42,15.00,40714,0.418,-0.654,0.208,
2,147.40,0.828,3,147.42,14.00,40714,0.433,-0.677,0.200,
3,147.40,0.852,2,147.42,13.00,40714,0.447,-0.699,0.192,
4,147.39,0.880,2,147.42,12.00,40714,0.464,-0.725,0.183,
5,147.39,0.916,3,147.42,11.00,40714,0.485,-0.757,0.175,
6,147.38,0.964,3,147.42,10.00,40714,0.512,-0.800,0.167,
7,147.37,1.000,2,147.42,9.00,40714,0.533,-0.832,0.156,
8,147.37,1.016,1,147.42,8.00,40714,0.543,-0.847,0.141,
9,147.36,0.916,1,147.42,7.00,40714,0.490,-0.766,0.112,
10,147.36,1.028,1,147.42,6.00,40714,0.552,-0.861,0.107,
11,147.36,1.136,0,147.42,5.00,40714,0.610,-0.953,0.099,
27,147.27,1.076,11,147.42,-11.00,40714,0.571,-0.888,-0.205,
28,147.26,1.088,15,147.42,-12.00,40714,0.576,-0.895,-0.226,
29,147.26,0.992,9,147.42,-13.00,40714,0.523,-0.813,-0.223,
30,147.25,1.024,5,147.42,-14.00,40714,0.538,-0.836,-0.248,
31,147.24,1.064,8,147.42,-15.00,40714,0.556,-0.864,-0.275,
32,147.24,1.020,5,147.42,-16.00,40714,0.531,-0.824,-0.281,
1,147.41,0.804,3,147.42,15.00,40714,0.418,-0.654,0.208,
2,147.40,0.828,3,147.42,14.00,40714,0.433,-0.677,0.200,
3,147.40,0.852,2,147.42,13.00,40714,0.447,-0.699,0.192,
4,147.39,0.880,2,147.42,12.00,40714,0.464,-0.725,0.183,
5,147.39,0.916,3,147.42,11.00,40714,0.485,-0.757,0.175,
6,147.38,0.964,3,147.42,10.00,40714,0.512,-0.800,0.167,
7,147.37,1.000,2,147.42,9.00,40714,0.533,-0.832,0.156,
8,147.37,1.016,1,147.42,8.00,40714,0.543,-0.847,0.141,
9,147.36,0.916,1,147.42,7.00,40714,0.490,-0.766,0.112,
10,147.36,1.028,1,147.42,6.00,40714,0.552,-0.861,0.107,
27,147.27,1.076,11,147.42,-11.00,40714,0.571,-0.888,-0.205,
28,147.26,1.088,15,147.42,-12.00,40714,0.576,-0.895,-0.226,
29,147.26,0.992,9,147.42,-13.00,40714,0.523,-0.813,-0.223,
30,147.25,1.024,5,147.42,-14.00,40714,0.538,-0.836,-0.248,
31,147.24,1.064,8,147.42,-15.00,40714,0.556,-0.864,-0.275,
32,147.24,1.020,5,147.42,-16.00,40714,0.531,-0.824,-0.281,
1,147.59,0.792,3,147.60,15.00,40914,0.410,-0.646,0.205,
2,147.58,0.828,3,147.60,14.00,40914,0.431,-0.678,0.200,
3,147.58,0.848,2,147.60,13.00,40914,0.443,-0.697,0.191,
4,147.57,0.880,2,147.60,12.00,40914,0.462,-0.727,0.183,
5,147.57,0.908,3,147.60,11.00,40914,0.478,-0.752,0.173,
6,147.56,0.948,3,147.60,10.00,40914,0.501,-0.788,0.165,
7,147.55,0.992,2,147.60,9.00,40914,0.526,-0.827,0.155,
8,147.55,0.988,1,147.60,8.00,40914,0.525,-0.826,0.138,
9,147.54,0.904,2,147.60,7.00,40914,0.482,-0.757,0.110,
10,147.54,1.008,2,147.60,6.00,40914,0.538,-0.846,0.105,
11,147.54,1.124,0,147.60,5.00,40914,0.601,-0.945,0.098,
13,147.52,0.956,0,147.60,3.00,40914,0.513,-0.805,0.050,
14,147.52,0.928,0,147.60,2.00,40914,0.498,-0.782,0.032,
27,147.45,1.080,12,147.60,-11.00,40914,0.571,-0.894,-0.206,
28,147.44,1.052,13,147.60,-12.00,40914,0.554,-0.867,-0.219,
29,147.44,1.028,16,147.60,-13.00,40914,0.539,-0.844,-0.231,
30,147.43,1.008,10,147.60,-14.00,40914,0.527,-0.824,-0.244,
31,147.42,1.056,9,147.60,-15.00,40914,0.549,-0.860,-0.273,
32,147.42,1.020,5,147.60,-16.00,40914,0.528,-0.826,-0.281,
1,147.59,0.792,3,147.60,15.00,40914,0.410,-0.646,0.205,
2,147.58,0.828,3,147.60,14.00,40914,0.431,-0.678,0.200,
3,147.58,0.848,2,147.60,13.00,40914,0.443,-0.697,0.191,
4,147.57,0.880,2,147.60,12.00,40914,0.462,-0.727,0.183,
5,147.57,0.908,3,147.60,11.00,40914,0.478,-0.752,0.173,
6,147.56,0.948,3,147.60,10.00,40914,0.501,-0.788,0.165,
7,147.55,0.992,2,147.60,9.00,40914,0.526,-0.827,0.155,
8,147.55,0.988,1,147.60,8.00,40914,0.525,-0.826,0.138,
9,147.54,0.904,2,147.60,7.00,40914,0.482,-0.757,0.110,
10,147.54,1.008,2,147.60,6.00,40914,0.538,-0.846,0.105,
27,147.45,1.080,12,147.60,-11.00,40914,0.571,-0.894,-0.206,
28,147.44,1.052,13,147.60,-12.00,40914,0.554,-0.867,-0.219,
29,147.44,1.028,16,147.60,-13.00,40914,0.539,-0.844,-0.231,
30,147.43,1.008,10,147.60,-14.00,40914,0.527,-0.824,-0.244,
31,147.42,1.056,9,147.60,-15.00,40914,0.549,-0.860,-0.273,
32,147.42,1.020,5,147.60,-16.00,40914,0.528,-0.826,-0.281,
1,147.77,0.792,3,147.78,15.00,40914,0.408,-0.647,0.205,
2,147.76,0.812,3,147.78,14.00,40914,0.420,-0.666,0.196,
3,147.76,0.832,3,147.78,13.00,40914,0.433,-0.686,0.187,
4,147.75,0.868,3,147.78,12.00,40914,0.453,-0.718,0.180,
5,147.75,0.900,3,147.78,11.00,40914,0.472,-0.747,0.172,
6,147.74,0.944,3,147.78,10.00,40914,0.496,-0.786,0.164,
7,147.73,0.972,3,147.78,9.00,40914,0.513,-0.812,0.152,
8,147.73,0.912,1,147.78,8.00,40914,0.482,-0.764,0.127,
9,147.72,0.900,1,147.78,7.00,40914,0.477,-0.755,0.110,
10,147.72,1.012,2,147.78,6.00,40914,0.538,-0.851,0.106,
11,147.72,1.092,0,147.78,5.00,40914,0.581,-0.920,0.095,
12,147.71,0.960,0,147.78,4.00,40914,0.512,-0.809,0.067,
13,147.70,0.932,0,147.78,3.00,40914,0.497,-0.787,0.049,
14,147.70,0.896,0,147.78,2.00,40914,0.479,-0.757,0.031,
19,0.00,0.000,0,147.78,0.00,40914,0.000,0.000,0.000,
27,147.63,1.080,12,147.78,-11.00,40914,0.568,-0.895,-0.206,
28,147.62,1.012,13,147.78,-12.00,40914,0.530,-0.836,-0.210,
29,147.62,0.968,12,147.78,-13.00,40914,0.505,-0.796,-0.218,
30,147.61,1.000,11,147.78,-14.00,40914,0.520,-0.819,-0.242,
31,147.60,1.056,8,147.78,-15.00,40914,0.547,-0.861,-0.273,
32,147.60,0.988,9,147.78,-16.00,40914,0.509,-0.802,-0.272,
1,147.77,0.792,3,147.78,15.00,40914,0.408,-0.647,0.205,
2,147.76,0.812,3,147.78,14.00,40914,0.420,-0.666,0.196,
3,147.76,0.832,3,147.78,13.00,40914,0.433,-0.686,0.187,
4,147.75,0.868,3,147.78,12.00,40914,0.453,-0.718,0.180,
5,147.75,0.900,3,147.78,11.00,40914,0.472,-0.747,0.172,
6,147.74,0.944,3,147.78,10.00,40914,0.496,-0.786,0.164,
7,147.73,0.972,3,147.78,9.00,40914,0.513,-0.812,0.152,
8,147.73,0.912,1,147.78,8.00,40914,0.482,-0.764,0.127,
9,147.72,0.900,1,147.78,7.00,40914,0.477,-0.755,0.110,
10,147.72,1.012,2,147.78,6.00,40914,0.538,-0.851,0.106,
19,0.00,0.000,0,147.78,0.00,40914,0.000,0.000,0.000,
27,147.63,1.080,12,147.78,-11.00,40914,0.568,-0.895,-0.206,
28,147.62,1.012,13,147.78,-12.00,40914,0.530,-0.836,-0.210,
29,147.62,0.968,12,147.78,-13.00,40914,0.505,-0.796,-0.218,
30,147.61,1.000,11,147.78,-14.00,40914,0.520,-0.819,-0.242,
31,147.60,1.056,8,147.78,-15.00,40914,0.547,-0.861,-0.273,
32,147.60,0.988,9,147.78,-16.00,40914,0.509,-0.802,-0.272,
1,147.95,0.784,4,147.96,15.00,40914,0.402,-0.642,0.203,
2,147.94,0.812,3,147.96,14.00,40914,0.418,-0.668,0.196,
3,147.94,0.836,3,147.96,13.00,40914,0.433,-0.690,0.188,
4,147.93,0.860,3,147.96,12.00,40914,0.447,-0.713,0.179,
5,147.93,0.896,3,147.96,11.00,40914,0.467,-0.745,0.171,
6,147.92,0.924,3,147.96,10.00,40914,0.483,-0.771,0.160,
7,147.91,0.964,3,147.96,9.00,40914,0.506,-0.807,0.151,
8,147.91,0.880,1,147.96,8.00,40914,0.463,-0.738,0.122,
9,147.90,0.888,1,147.96,7.00,40914,0.468,-0.747,0.108,
10,147.90,1.000,3,147.96,6.00,40914,0.529,-0.842,0.105,
11,147.90,1.012,1,147.96,5.00,40914,0.536,-0.854,0.088,
12,147.89,0.956,0,147.96,4.00,40914,0.507,-0.808,0.067,
13,147.88,0.912,0,147.96,3.00,40914,0.484,-0.771,0.048,
14,147.88,0.884,0,147.96,2.00,40914,0.470,-0.748,0.031,
18,147.85,0.888,1,147.96,-2.00,40914,0.472,-0.751,-0.031,
19,147.85,1.212,3,147.96,-3.00,40914,0.644,-1.025,-0.063,
27,147.81,1.080,12,147.96,-11.00,40914,0.565,-0.897,-0.206,
28,147.80,1.004,13,147.96,-12.00,40914,0.523,-0.831,-0.209,
29,147.80,0.956,13,147.96,-13.00,40914,0.497,-0.788,-0.215,
30,147.79,0.988,10,147.96,-14.00,40914,0.511,-0.811,-0.239,
31,147.78,1.060,5,147.96,-15.00,40914,0.546,-0.866,-0.274,
32,147.78,0.980,13,147.96,-16.00,40914,0.502,-0.797,-0.270,
1,147.95,0.784,4,147.96,15.00,40914,0.402,-0.642,0.203,
2,147.94,0.812,3,147.96,14.00,40914,0.418,-0.668,0.196,
3,147.94,0.836,3,147.96,13.00,40914,0.433,-0.690,0.188,
4,147.93,0.860,3,147.96,12.00,40914,0.447,-0.713,0.179,
5,147.93,0.896,3,147.96,11.00,40914,0.467,-0.745,0.171,
6,147.92,0.924,3,147.96,10.00,40914,0.483,-0.771,0.160,
7,147.91,0.964,3,147.96,9.00,40914,0.506,-0.807,0.151,
8,147.91,0.880,1,147.96,8.00,40914,0.463,-0.738,0.122,
9,147.90,0.888,1,147.96,7.00,40914,0.468,-0.747,0.108,
10,147.90,1.000,3,147.96,6.00,40914,0.529,-0.842,0.105,
19,147.85,1.212,3,147.96,-3.00,40914,0.644,-1.025,-0.063,
27,147.81,1.080,12,147.96,-11.00,40914,0.565,-0.897,-0.206,
28,147.80,1.004,13,147.96,-12.00,40914,0.523,-0.831,-0.209,
29,147.80,0.956,13,147.96,-13.00,40914,0.497,-0.788,-0.215,
30,147.79,0.988,10,147.96,-14.00,40914,0.511,-0.811,-0.239,
31,147.78,1.060,5,147.96,-15.00,40914,0.546,-0.866,-0.274,
32,147.78,0.980,13,147.96,-16.00,40914,0.502,-0.797,-0.270,
1,148.13,0.776,4,148.14,15.00,40914,0.396,-0.636,0.201,
2,148.12,0.796,3,148.14,14.00,40914,0.408,-0.656,0.193,
3,148.12,0.828,3,148.14,13.00,40914,0.426,-0.685,0.186,
4,148.11,0.860,3,148.14,12.00,40914,0.444,-0.714,0.179,
5,148.11,0.880,3,148.14,11.00,40914,0.456,-0.733,0.168,
6,148.10,0.916,3,148.14,10.00,40914,0.477,-0.766,0.159,
7,148.09,0.952,3,148.14,9.00,40914,0.497,-0.798,0.149,
8,148.09,0.852,1,148.14,8.00,40914,0.446,-0.716,0.119,
9,148.08,0.876,1,148.14,7.00,40914,0.460,-0.738,0.107,
10,148.08,1.008,3,148.14,6.00,40914,0.530,-0.851,0.105,
11,148.08,1.000,0,148.14,5.00,40914,0.527,-0.846,0.087,
12,148.07,0.924,0,148.14,4.00,40914,0.488,-0.782,0.064,
13,148.06,0.904,0,148.14,3.00,40914,0.478,-0.766,0.047,
14,148.06,0.868,0,148.14,2.00,40914,0.459,-0.736,0.030,
16,148.05,0.904,1,148.14,0.00,40914,0.479,-0.767,0.000,
17,148.04,0.940,1,148.14,-1.00,40914,0.497,-0.797,-0.016,
18,148.03,0.844,1,148.14,-2.00,40914,0.447,-0.716,-0.029,
19,0.00,0.000,0,148.14,0.00,40914,0.000,0.000,0.000,
20,148.02,0.928,2,148.14,-4.00,40914,0.490,-0.785,-0.065,
27,147.99,1.072,14,148.14,-11.00,40914,0.558,-0.892,-0.205,
28,147.98,1.008,12,148.14,-12.00,40914,0.523,-0.836,-0.210,
29,147.98,0.944,16,148.14,-13.00,40914,0.488,-0.780,-0.212,
30,147.97,1.000,11,148.14,-14.00,40914,0.515,-0.822,-0.242,
31,147.96,1.060,5,148.14,-15.00,40914,0.543,-0.868,-0.274,
32,147.96,0.988,15,148.14,-16.00,40914,0.504,-0.805,-0.272,
1,148.13,0.776,4,148.14,15.00,40914,0.396,-0.636,0.201,
2,148.12,0.796,3,148.14,14.00,40914,0.408,-0.656,0.193,
3,148.12,0.828,3,148.14,13.00,40914,0.426,-0.685,0.186,
4,148.11,0.860,3,148.14,12.00,40914,0.444,-0.714,0.179,
5,148.11,0.880,3,148.14,11.00,40914,0.456,-0.733,0.168,
6,148.10,0.916,3,148.14,10.00,40914,0.477,-0.766,0.159,
7,148.09,0.952,3,148.14,9.00,40914,0.497,-0.798,0.149,
8,148.09,0.852,1,148.14,8.00,40914,0.446,-0.716,0.119,
9,148.08,0.876,1,148.14,7.00,40914,0.460,-0.738,0.107,
10,148.08,1.008,3,148.14,6.00,40914,0.530,-0.851,0.105,
19,0.00,0.000,0,148.14,0.00,40914,0.000,0.000,0.000,
27,147.99,1.072,14,148.14,-11.00,40914,0.558,-0.892,-0.205,
28,147.98,1.008,12,148.14,-12.00,40914,0.523,-0.836,-0.210,
29,147.98,0.944,16,148.14,-13.00,40914,0.488,-0.780,-0.212,
30,147.97,1.000,11,148.14,-14.00,40914,0.515,-0.822,-0.242,
31,147.96,1.060,5,148.14,-15.00,40914,0.543,-0.868,-0.274,
32,147.96,0.988,15,148.14,-16.00,40914,0.504,-0.805,-0.272,
1,148.31,0.764,4,148.32,15.00,41114,0.388,-0.628,0.198,
2,148.30,0.796,3,148.32,14.00,41114,0.406,-0.657,0.193,
3,148.30,0.820,3,148.32,13.00,41114,0.420,-0.680,0.184,
4,148.29,0.848,3,148.32,12.00,41114,0.436,-0.706,0.176,
5,148.29,0.872,3,148.32,11.00,41114,0.450,-0.728,0.166,
6,148.28,0.908,3,148.32,10.00,41114,0.470,-0.761,0.158,
7,148.27,0.948,2,148.32,9.00,41114,0.492,-0.796,0.148,
8,148.27,0.828,1,148.32,8.00,41114,0.431,-0.697,0.115,
9,148.26,0.868,1,148.32,7.00,41114,0.453,-0.733,0.106,
10,148.26,0.984,3,148.32,6.00,41114,0.515,-0.832,0.103,
11,148.26,1.000,0,148.32,5.00,41114,0.524,-0.847,0.087,
12,148.25,0.912,0,148.32,4.00,41114,0.479,-0.774,0.064,
13,148.24,0.868,0,148.32,3.00,41114,0.456,-0.737,0.045,
14,148.24,0.884,1,148.32,2.00,41114,0.465,-0.751,0.031,
15,148.23,0.924,1,148.32,1.00,41114,0.486,-0.785,0.016,
16,148.23,0.936,1,148.32,0.00,41114,0.493,-0.796,0.000,
17,148.22,0.876,1,148.32,-1.00,41114,0.461,-0.745,-0.015,
18,148.21,0.860,2,148.32,-2.00,41114,0.453,-0.731,-0.030,
19,148.21,0.828,3,148.32,-3.00,41114,0.436,-0.703,-0.043,
20,148.20,1.036,3,148.32,-4.00,41114,0.545,-0.878,-0.072,
27,148.17,1.072,13,148.32,-11.00,41114,0.555,-0.894,-0.205,
28,148.16,1.008,13,148.32,-12.00,41114,0.520,-0.838,-0.210,
29,148.16,0.940,18,148.32,-13.00,41114,0.483,-0.778,-0.211,
30,148.15,0.964,14,148.32,-14.00,41114,0.494,-0.794,-0.233,
31,148.14,1.048,5,148.32,-15.00,41114,0.534,-0.860,-0.271,
32,148.14,0.980,14,148.32,-16.00,41114,0.497,-0.800,-0.270,
1,148.31,0.764,4,148.32,15.00,41114,0.388,-0.628,0.198,
2,148.30,0.796,3,148.32,14.00,41114,0.406,-0.657,0.193,
3,148.30,0.820,3,148.32,13.00,41114,0.420,-0.680,0.184,
4,148.29,0.848,3,148.32,12.00,41114,0.436,-0.706,0.176,
5,148.29,0.872,3,148.32,11.00,41114,0.450,-0.728,0.166,
6,148.28,0.908,3,148.32,10.00,41114,0.470,-0.761,0.158,
7,148.27,0.948,2,148.32,9.00,41114,0.492,-0.796,0.148,
8,148.27,0.828,1,148.32,8.00,41114,0.431,-0.697,0.115,
9,148.26,0.868,1,148.32,7.00,41114,0.453,-0.733,0.106,
10,148.26,0.984,3,148.32,6.00,41114,0.515,-0.832,0.103,
14,148.24,0.884,1,148.32,2.00,41114,0.465,-0.751,0.031,
18,148.21,0.860,2,148.32,-2.00,41114,0.453,-0.731,-0.030,
19,148.21,0.828,3,148.32,-3.00,41114,0.436,-0.703,-0.043,
20,148.20,1.036,3,148.32,-4.00,41114,0.545,-0.878,-0.072,
27,148.17,1.072,13,148.32,-11.00,41114,0.555,-0.894,-0.205,
28,148.16,1.008,13,148.32,-12.00,41114,0.520,-0.838,-0.210,
29,148.16,0.940,18,148.32,-13.00,41114,0.483,-0.778,-0.211,
30,148.15,0.964,14,148.32,-14.00,41114,0.494,-0.794,-0.233,
31,148.14,1.048,5,148.32,-15.00,41114,0.534,-0.860,-0.271,
32,148.14,0.980,14,148.32,-16.00,41114,0.497,-0.800,-0.270,
1,148.49,0.764,4,148.50,15.00,41114,0.386,-0.629,0.198,
2,148.48,0.788,4,148.50,14.00,41114,0.400,-0.652,0.191,
3,148.48,0.812,3,148.50,13.00,41114,0.414,-0.674,0.183,
4,148.47,0.828,3,148.50,12.00,41114,0.424,-0.690,0.172,
5,148.47,0.860,3,148.50,11.00,41114,0.442,-0.719,0.164,
6,148.46,0.896,3,148.50,10.00,41114,0.462,-0.752,0.156,
7,148.45,0.928,2,148.50,9.00,41114,0.480,-0.781,0.145,
8,148.45,0.828,1,148.50,8.00,41114,0.429,-0.699,0.115,
9,148.44,0.856,2,148.50,7.00,41114,0.445,-0.724,0.104,
10,148.44,0.980,3,148.50,6.00,41114,0.510,-0.830,0.102,
11,148.44,0.976,1,148.50,5.00,41114,0.509,-0.828,0.085,
12,148.43,0.908,0,148.50,4.00,41114,0.474,-0.772,0.063,
13,148.42,0.904,1,148.50,3.00,41114,0.473,-0.769,0.047,
14,148.42,0.860,1,148.50,2.00,41114,0.450,-0.732,0.030,
15,148.41,0.928,1,148.50,1.00,41114,0.486,-0.790,0.016,
16,148.41,0.900,1,148.50,0.00,41114,0.472,-0.767,0.000,
17,148.40,0.876,2,148.50,-1.00,41114,0.459,-0.746,-0.015,
18,148.39,0.824,2,148.50,-2.00,41114,0.432,-0.701,-0.029,
19,148.39,0.816,4,148.50,-3.00,41114,0.427,-0.694,-0.043,
20,148.38,1.024,3,148.50,-4.00,41114,0.536,-0.870,-0.071,
27,148.35,1.088,14,148.50,-11.00,41114,0.561,-0.909,-0.208,
28,148.34,1.012,13,148.50,-12.00,41114,0.520,-0.843,-0.210,
29,148.34,0.940,21,148.50,-13.00,41114,0.481,-0.780,-0.211,
30,148.33,0.952,21,148.50,-14.00,41114,0.485,-0.786,-0.230,
31,148.32,1.040,5,148.50,-15.00,41114,0.528,-0.855,-0.269,
32,148.32,0.980,13,148.50,-16.00,41114,0.495,-0.802,-0.270,
1,148.49,0.764,4,148.50,15.00,41114,0.386,-0.629,0.198,
2,148.48,0.788,4,148.50,14.00,41114,0.400,-0.652,0.191,
